in_school,owns_house,house_beds,house_kitchen,reported_social_status,got_pr_transf,part_in_training,life_satisfaction,offdays_ill,healthinsurance,speak_other_languaje,lives_w_mother,lives_w_father,ses_15,read_overall,write_overall,numeracy_overall,computer_use_overall,think_learn_work,autonomy_at_work,repetitiveness_at_work,physical_demand_work,extraversion_av,conscientiousness_avg,openness_av,stability_av,agreeableness_av,grit_av,decision_av,hostile_av,risk,has_children,hh_size,gender,age,has_spouse,chronic_disease,shocks_bef_15,BMI,mother_tongue,labor_market_status,job_stable,hour_earnings,total_hr_worked_week,highest_ISCED_PIAAC,years_educ,wealth_index,overqualified,country,dropout,got_pu_transf,supervise,in_school_1.0,owns_house_2,owns_house_3,house_beds_2,house_beds_3,house_kitchen_1,reported_social_status_1,reported_social_status_2,reported_social_status_3,reported_social_status_4,reported_social_status_5,reported_social_status_6,got_pr_transf_1,got_pu_transf_1,part_in_training_1.0,offdays_ill_1.0,healthinsurance_1.0,speak_other_languaje_1.0,lives_w_mother_1.0,lives_w_father_1.0,read_overall_1.0,read_overall_2.0,read_overall_3.0,write_overall_1.0,write_overall_2.0,write_overall_3.0,numeracy_overall_1.0,numeracy_overall_2.0,numeracy_overall_3.0,supervise_1.0,computer_use_overall_1.0,computer_use_overall_2.0,computer_use_overall_3.0,think_learn_work_1.0,think_learn_work_2.0,think_learn_work_3.0,autonomy_at_work_1.0,autonomy_at_work_2.0,autonomy_at_work_3.0,repetitiveness_at_work_1.0,repetitiveness_at_work_2.0,repetitiveness_at_work_3.0,physical_demand_work_1.0,physical_demand_work_2.0,physical_demand_work_3.0,has_children_1.0,hh_size_2,gender_1,has_spouse_1,chronic_disease_1.0,shocks_bef_15_1.0,mother_tongue_1.0,labor_market_status_1.0,job_stable_1.0,highest_ISCED_PIAAC_1,highest_ISCED_PIAAC_2,highest_ISCED_PIAAC_3,highest_ISCED_PIAAC_5,highest_ISCED_PIAAC_6,highest_ISCED_PIAAC_7,highest_ISCED_PIAAC_8,dropout_1.0
0.0,2,2,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.33333325386047,3.66666674613953,3.33333325386047,3.0,3.33333325386047,3.0,3.5,2.0,4.0,1.0,2,0,45,1,0.0,0.0,23.0,1.0,1.0,1.0,2189.38159179688,84,6,16.5,1.25308585166931,2.0,Colombia,1.0,0,0.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
0.0,1,1,1,3,0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.66666674613953,3.66666674613953,2.33333325386047,1.66666662693024,4.0,3.0,3.25,2.0,1.0,1.0,1,1,61,1,1.0,0.0,25.2999992370605,1.0,0.0,0.0,0.0,0,5,13.0,1.26558113098145,0.0,Colombia,1.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,2,2,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.66666674613953,4.0,4.0,3.0,4.0,3.33333325386047,2.0,1.5,1.0,1.0,1,0,45,1,0.0,1.0,27.5,1.0,1.0,1.0,1313.62890625,105,1,8.0,1.17502915859222,1.0,Colombia,1.0,0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
0.0,1,2,1,3,0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,3.33333325386047,4.0,4.0,4.0,3.0,3.0,1.5,1.0,1.0,1,1,44,0,0.0,0.0,19.5,1.0,1.0,1.0,3448.27587890625,8,3,11.0,0.968452095985413,1.0,Colombia,0.0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,2,2,1,3,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.33333325386047,3.66666674613953,2.0,3.0,2.66666674613953,2.0,1.5,4.0,1.0,2,0,44,1,1.0,1.0,24.6000003814697,1.0,1.0,1.0,11674.3466796875,30,1,6.0,0.430242151021957,-1.0,Colombia,1.0,0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
0.0,1,1,1,3,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.66666674613953,2.33333325386047,1.33333337306976,4.0,3.0,3.25,2.0,4.0,0.0,1,1,34,1,0.0,0.0,30.1000003814697,1.0,0.0,0.0,0.0,0,1,8.0,1.34881556034088,0.0,Colombia,1.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,2,1,0,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,4.0,3.33333325386047,2.66666674613953,3.33333325386047,2.33333325386047,2.25,1.5,1.0,0.0,1,0,22,1,0.0,1.0,20.1000003814697,1.0,1.0,0.0,2852.75390625,42,3,11.0,-0.68138325214386,0.0,Colombia,0.0,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
1.0,1,1,1,3,0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,3.33333325386047,3.33333325386047,4.0,2.33333325386047,3.66666674613953,3.0,3.25,2.0,3.0,0.0,1,0,20,0,0.0,1.0,20.1000003814697,1.0,1.0,0.0,16000.0,5,5,12.0,-0.268520414829254,2.0,Colombia,0.0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
0.0,2,2,1,3,0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.66666674613953,2.66666674613953,2.33333325386047,3.33333325386047,2.66666674613953,2.5,1.0,2.0,0.0,2,1,23,0,1.0,1.0,32.7999992370605,1.0,1.0,1.0,2000.0,35,5,13.0,0.389321267604828,2.0,Colombia,0.0,1,0.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
1.0,1,2,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.33333325386047,3.66666674613953,3.33333325386047,3.33333325386047,4.0,3.0,3.75,1.0,1.0,0.0,2,1,22,0,0.0,0.0,21.7999992370605,1.0,0.0,0.0,0.0,0,3,12.5,1.0358612537384,0.0,Colombia,0.0,0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,2,2,1,3,0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,3.66666674613953,3.66666674613953,2.66666674613953,3.33333325386047,4.0,3.5,1.5,1.0,1.0,1,1,23,0,0.0,1.0,22.2999992370605,1.0,1.0,1.0,2784.17822265625,48,3,11.0,0.0125265521928668,0.0,Colombia,0.0,1,0.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
0.0,1,2,1,3,0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.66666674613953,3.33333325386047,3.33333325386047,3.0,3.33333325386047,2.66666674613953,3.75,1.0,1.0,0.0,1,1,57,0,0.0,1.0,25.2000007629395,1.0,0.0,0.0,0.0,0,1,7.0,0.264734923839569,0.0,Colombia,1.0,1,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1.0,1,2,1,3,1,0.0,8.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.33333325386047,2.66666674613953,3.33333325386047,3.66666674613953,3.33333325386047,2.66666674613953,3.25,1.0,3.0,0.0,1,0,19,0,0.0,0.0,19.1000003814697,1.0,0.0,0.0,0.0,0,3,13.0,1.45099449157715,1.0,Colombia,0.0,0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,3,1,1,2,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.33333325386047,3.0,2.33333325386047,2.66666674613953,2.66666674613953,1.66666662693024,2.5,1.5,1.0,1.0,1,1,20,0,0.0,0.0,20.2000007629395,1.0,0.0,0.0,0.0,0,1,6.0,-1.97261881828308,-1.0,Colombia,1.0,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,2,1,1,2,1,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.66666662693024,4.0,3.33333325386047,3.0,4.0,4.0,2.5,1.0,1.0,1.0,2,0,54,1,1.0,1.0,22.7999992370605,1.0,1.0,1.0,2544.16284179688,48,0,0.0,-0.378600686788559,-3.0,Colombia,0.0,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
0.0,2,1,1,2,1,0.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,4.0,4.0,3.33333325386047,3.33333325386047,4.0,4.0,3.0,2.5,1.0,1.0,1,1,33,1,0.0,1.0,27.0,1.0,1.0,1.0,1536.09826660156,9,3,11.0,0.650217056274414,3.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
0.0,1,3,1,2,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,3.33333325386047,3.0,2.33333325386047,2.66666674613953,3.0,2.0,2.75,1.0,1.0,1.0,2,1,50,1,1.0,1.0,19.5,1.0,1.0,0.0,0.0,63,0,2.0,0.826478600502014,-2.0,Colombia,1.0,1,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1.0,1,2,1,2,0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,7.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.66666674613953,3.66666674613953,2.66666674613953,2.66666674613953,2.66666674613953,3.25,1.0,1.0,0.0,1,1,16,0,0.0,0.0,19.1000003814697,1.0,0.0,0.0,0.0,0,2,9.0,1.53164505958557,0.0,Colombia,0.0,1,0.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1,2,1,2,1,0.0,7.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.66666674613953,3.0,4.0,2.0,3.0,1.0,1.0,0.0,1,1,15,0,0.0,0.0,20.7000007629395,1.0,0.0,0.0,0.0,0,1,8.0,0.852151393890381,0.0,Colombia,0.0,0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,1,1,1,2,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.33333337306976,3.33333325386047,2.66666674613953,4.0,1.0,3.0,1.0,2,1,51,1,0.0,0.0,25.3999996185303,1.0,0.0,0.0,0.0,0,1,5.0,-1.15229225158691,0.0,Colombia,0.0,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,1,2,0,2,1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.33333325386047,3.66666674613953,2.0,2.66666674613953,2.33333325386047,3.0,3.5,1.5,4.0,1.0,1,1,42,1,0.0,0.0,20.2999992370605,1.0,0.0,0.0,0.0,0,0,1.0,-1.77279567718506,0.0,Colombia,1.0,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,3,1,1,1,1,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,3.66666674613953,3.0,1.33333337306976,3.33333325386047,4.0,2.5,2.0,4.0,1.0,1,1,29,0,1.0,1.0,40.0,1.0,1.0,1.0,1250.82287597656,42,2,9.0,-0.462263137102127,0.0,Colombia,0.0,1,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
0.0,1,2,1,2,1,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.33333325386047,3.33333325386047,2.66666674613953,2.66666674613953,2.33333325386047,2.33333325386047,2.25,1.5,1.0,1.0,1,1,20,0,0.0,1.0,22.7000007629395,1.0,0.0,0.0,0.0,0,3,11.0,-0.136723712086678,1.0,Colombia,0.0,0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.0,1,2,1,1,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.33333325386047,3.0,2.0,2.33333325386047,3.33333325386047,3.66666674613953,2.5,1.5,2.0,0.0,1,1,59,1,1.0,1.0,23.2000007629395,1.0,0.0,0.0,0.0,0,1,5.0,-0.490340888500214,0.0,Colombia,0.0,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1.0,1,1,0,1,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.66666674613953,3.0,2.0,2.33333325386047,2.0,3.0,2.75,1.5,1.0,0.0,1,1,17,1,0.0,1.0,20.3999996185303,1.0,0.0,0.0,0.0,0,2,10.0,-0.512258768081665,0.0,Colombia,0.0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0.0,1,2,1,1,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.33333325386047,3.0,2.66666674613953,4.0,2.66666674613953,2.25,2.0,2.0,1.0,1,1,46,1,0.0,1.0,21.5,1.0,0.0,0.0,0.0,0,0,3.0,-0.643314003944397,0.0,Colombia,1.0,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0.0,1,2,1,1,0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,3.66666674613953,2.33333325386047,3.33333325386047,2.66666674613953,3.33333325386047,3.33333325386047,2.25,1.5,1.0,1.0,1,0,41,1,0.0,1.0,21.0,1.0,1.0,0.0,1915.70886230469,84,1,8.0,0.597565412521362,-2.0,Colombia,1.0,1,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
0.0,1,1,1,1,0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,3.66666674613953,4.0,3.33333325386047,3.0,4.0,3.33333325386047,4.0,1.0,2.0,0.0,1,0,30,0,0.0,1.0,24.6000003814697,1.0,1.0,0.0,2554.2783203125,54,3,11.0,-0.19327475130558,0.0,Colombia,0.0,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
0.0,1,1,1,1,1,0.0,7.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,3.33333325386047,2.66666674613953,3.33333325386047,1.33333337306976,2.66666674613953,2.66666674613953,2.75,2.0,1.0,1.0,2,1,22,0,0.0,0.0,25.3999996185303,1.0,1.0,1.0,7680.49169921875,3,1,8.0,-1.19119572639465,-1.0,Colombia,1.0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
0.0,1,1,1,3,0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.33333325386047,3.33333325386047,2.66666674613953,3.0,2.66666674613953,3.75,1.5,1.0,1.0,1,0,34,1,0.0,0.0,27.5,1.0,1.0,1.0,3533.02612304688,48,3,11.0,0.669086694717407,0.0,Colombia,0.0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,1,2,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,3.33333325386047,3.0,3.66666674613953,4.0,4.0,3.0,2.25,1.5,2.0,1.0,1,1,60,1,0.0,0.0,25.7999992370605,1.0,1.0,1.0,410.509033203125,56,1,5.0,1.0612565279007,-2.0,Colombia,1.0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1
0.0,1,2,1,3,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.33333325386047,2.66666674613953,3.0,4.0,1.0,1.0,1.0,2,1,64,1,1.0,0.0,32.5,1.0,0.0,0.0,0.0,0,1,5.0,0.882840394973755,0.0,Colombia,0.0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,1,1,3,1,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333337306976,3.66666674613953,3.33333325386047,1.33333337306976,3.66666674613953,3.33333325386047,3.25,1.5,1.0,0.0,1,1,57,0,1.0,1.0,26.2000007629395,1.0,0.0,0.0,0.0,0,0,1.0,-0.428094178438187,0.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
0.0,2,1,1,3,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33333325386047,3.33333325386047,3.33333325386047,2.0,3.0,2.33333325386047,3.25,2.0,1.0,1.0,1,1,56,1,0.0,1.0,37.5,1.0,0.0,0.0,0.0,0,1,5.0,0.110054790973663,0.0,Colombia,1.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
0.0,2,1,1,3,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,3.33333325386047,3.33333325386047,3.33333325386047,3.0,3.66666674613953,2.0,2.5,2.0,1.0,1.0,2,1,38,1,0.0,1.0,23.3999996185303,1.0,1.0,1.0,3750.0,8,1,5.0,-0.135359019041061,1.0,Colombia,1.0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
0.0,1,1,1,3,1,1.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,3.66666674613953,3.66666674613953,3.66666674613953,2.33333325386047,3.33333325386047,3.33333325386047,3.0,2.0,1.0,1.0,1,1,48,0,0.0,0.0,22.7000007629395,1.0,1.0,1.0,4096.88037109375,56,5,13.0,0.389970570802689,1.0,Colombia,0.0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1.0,1,1,1,3,0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.33333325386047,3.66666674613953,3.33333325386047,1.66666662693024,2.66666674613953,3.33333325386047,3.75,1.5,4.0,0.0,1,0,19,0,0.0,0.0,19.6000003814697,1.0,0.0,0.0,0.0,0,3,13.0,1.33367323875427,0.0,Colombia,0.0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,1,3,1,3,0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,2.33333325386047,4.0,3.0,2.0,3.0,3.33333325386047,4.0,1.5,1.0,0.0,2,1,20,0,0.0,0.0,25.6000003814697,1.0,1.0,0.0,3750.0,4,3,11.0,0.0256479438394308,0.0,Colombia,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0,1,2,1,3,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,2.33333325386047,4.0,3.0,2.0,3.0,3.66666674613953,3.25,1.0,4.0,0.0,1,1,19,0,0.0,1.0,17.3999996185303,1.0,1.0,1.0,1436.78161621094,40,3,11.0,0.506403505802155,0.0,Colombia,0.0,0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
